panel,Adam_first_moment_L2,Adam_second_moment_L2,TRAIN_Q,TRAIN_lineage_Q,TRAIN_raw_RMSE,VALIDATION_Q,VALIDATION_lineage_Q,VALIDATION_raw_RMSE,all_BCD,arm,checkpoint_sha256,coefficient_RMS,coefficient_saturation,gate_B,gate_C,gate_D_HET_S2_02,index,parameter_sha256,path,run_id,update
a-h,0.5230193361738869,0.001298295148321887,0.9631004677005,"{""HET_S1_02"":0.13062032838279605,""HET_S1_03"":0.1659364198643991,""HET_S2_01"":3.053038960017489,""HET_S2_03"":0.7902440549442683,""HET_S3_01"":1.1959702349774073,""HET_S3_02"":0.3404767263761678,""HET_S4_01"":0.7348913223621218,""HET_S4_02"":0.8326442151061142,""LCDF_01"":0.050132833639589834,""LCDF_04"":0.12876964333599494,""LCDF_05"":0.20949405383709443,""LCDF_06"":0.003304439393541437,""LCDF_07"":0.03337886926180454,""LCDF_08"":0.38988130416453814}",1.6618092898282786,2.018672568378505,"{""HET_S1_01"":0.06789957253710076,""HET_S2_02"":3.912168852810123,""HET_S3_03"":0.48055532863771294,""HET_S4_03"":0.8715198474877006}",3.4831764076103866,False,D3,sha256:a368258cae26475fb7eb95d30d0ca32ea89f85f657cd846ae29ce5ea52e24f02,0.01182282464362055,0.0,False,False,False,530,sha256:729ab14dd89eb43145dfda7e4dcdfd50a2ae2940b6dcd336f206b46bea6c4c8f,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0220.pt,D3_seed20700712,220
a-h,0.5911962399355558,0.0014972797098610987,0.9569102825231649,"{""HET_S1_02"":0.12287765179181594,""HET_S1_03"":0.15617747909798835,""HET_S2_01"":3.0444630442706946,""HET_S2_03"":0.7857287424512664,""HET_S3_01"":1.1699742469689596,""HET_S3_02"":0.3297931936739142,""HET_S4_01"":0.730961346175745,""HET_S4_02"":0.8184939628682468,""LCDF_01"":0.04708674828366684,""LCDF_04"":0.12590866330050596,""LCDF_05"":0.204980147348523,""LCDF_06"":0.0037176997506962,""LCDF_07"":0.03091159716867896,""LCDF_08"":0.3885490032589238}",1.6511282574973383,2.012228195590937,"{""HET_S1_01"":0.06472074699026316,""HET_S2_02"":3.9015206505223206,""HET_S3_03"":0.47048682844784745,""HET_S4_03"":0.8653549718113545}",3.4720567799862128,False,D3,sha256:750cd8a82fc93623ef0c59d073c622c0ba48471ba78dee44fdf93ca7329e83df,0.011488751805367504,0.0,False,False,False,531,sha256:85ab2f50f316004c37b6109cd47a9fec7b60a1d1b671487d17743edd78ba4c90,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0240.pt,D3_seed20700712,240
a-h,0.67310367919404,0.001765329792443924,0.9493652898021399,"{""HET_S1_02"":0.1134374555350579,""HET_S1_03"":0.14409149091350426,""HET_S2_01"":3.0339727191362735,""HET_S2_03"":0.7804051920642694,""HET_S3_01"":1.1375650744595422,""HET_S3_02"":0.31656528415137075,""HET_S4_01"":0.7262627040731622,""HET_S4_02"":0.801002952986772,""LCDF_01"":0.04328902473885186,""LCDF_04"":0.12236444910395576,""LCDF_05"":0.19936284519183223,""LCDF_06"":0.004227577642405301,""LCDF_07"":0.027907526267608156,""LCDF_08"":0.3869739552900632}",1.6381095336819271,2.004284774089579,"{""HET_S1_01"":0.061097159707123025,""HET_S2_02"":3.8883607703166523,""HET_S3_03"":0.4578557167485522,""HET_S4_03"":0.8578552454628569}",3.4583505758188573,False,D3,sha256:2512c043c5bbd8c5511dde272cd2163ca1773446dae104184bb9c15285858735,0.011089152940547535,0.0,False,False,False,532,sha256:4cd36ac8ce3e9812f63400873ad1bed7dbb323082132502fc98e45e4db67f7ea,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0260.pt,D3_seed20700712,260
a-h,0.7765587351921314,0.002135409124269494,0.9401280216082479,"{""HET_S1_02"":0.10194850649216501,""HET_S1_03"":0.12913999671742515,""HET_S2_01"":3.020951121812606,""HET_S2_03"":0.7741193571282685,""HET_S3_01"":1.0969565388795728,""HET_S3_02"":0.3002293155683971,""HET_S4_01"":0.7206074397088027,""HET_S4_02"":0.779294654996563,""LCDF_01"":0.03852772693864155,""LCDF_04"":0.11793668499862991,""LCDF_05"":0.19232312282489994,""LCDF_06"":0.004821841192276029,""LCDF_07"":0.02421379304846609,""LCDF_08"":0.38506485362172344}",1.6221708246769404,1.9944263930697765,"{""HET_S1_01"":0.056987029019966114,""HET_S2_02"":3.8719535263565685,""HET_S3_03"":0.4420051272739728,""HET_S4_03"":0.8487086574409409}",3.4413401498967415,False,D3,sha256:e6dfb5e1d0a0a142d6042b3f1c27d4d68352708250600ed90c85b26e4f2dd2d6,0.01065375490968096,0.0,False,False,False,533,sha256:f03eb7a44ac363f9695164cf6e69d8c79e90be1da8353ca4c67db99373f48081,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0280.pt,D3_seed20700712,280
a-h,0.8943020705734448,0.002638398293497939,0.928864565925205,"{""HET_S1_02"":0.08817899423004844,""HET_S1_03"":0.11083431089939537,""HET_S2_01"":3.0047100030614438,""HET_S2_03"":0.766789855801781,""HET_S3_01"":1.0460670663998513,""HET_S3_02"":0.2802364202745911,""HET_S4_01"":0.7138400949764387,""HET_S4_02"":0.7524148987214525,""LCDF_01"":0.03255328871620692,""LCDF_04"":0.11239256109186459,""LCDF_05"":0.18348548888350258,""LCDF_06"":0.00546761404662914,""LCDF_07"":0.01967762034416487,""LCDF_08"":0.38272996805264464}",1.6027359724290329,1.982189208650885,"{""HET_S1_01"":0.05245732859340364,""HET_S2_02"":3.8514564477458317,""HET_S3_03"":0.4221678992705224,""HET_S4_03"":0.8376168337536593}",3.4202251495092852,False,D3,sha256:d2b1df5b4cf045ba6a00af586c9aba7b596c3720fdeed4d58e85ddadfc0d6a33,0.01022070380536359,0.0,False,False,False,534,sha256:19c9c3b01bf3498cfc89447ed79bf27c3f9af6057ac3d5747f73f8f35e222d39,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0300.pt,D3_seed20700712,300
a-h,0.9826453786743988,0.0032647304657327943,0.9153910471911803,"{""HET_S1_02"":0.07261949413913998,""HET_S1_03"":0.08929168248142993,""HET_S2_01"":2.984615244119231,""HET_S2_03"":0.758511807317141,""HET_S3_01"":0.9831210235331658,""HET_S3_02"":0.2565007298025941,""HET_S4_01"":0.7059134972662682,""HET_S4_02"":0.7196869256693185,""LCDF_01"":0.025144436027267087,""LCDF_04"":0.10551963530285935,""LCDF_05"":0.17250861996423233,""LCDF_06"":0.00614540769967688,""LCDF_07"":0.014232978451651255,""LCDF_08"":0.3798775400780681}",1.5794877035829622,1.967211387074968,"{""HET_S1_01"":0.04788075076504912,""HET_S2_02"":3.8261548089200605,""HET_S3_03"":0.397759978495333,""HET_S4_03"":0.8244491355694028}",3.3943812382341947,False,D3,sha256:bd7b249bc507fae4d9ae0d23706d5c008f49b37217aaf57463669a4b61c8f938,0.009844093081725664,0.0,False,False,False,535,sha256:743d5e89a3a80d5d374e82b1438e04bd06a9401fe3e120c3796aac23cebde1d6,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0320.pt,D3_seed20700712,320
a-h,0.9973483863609829,0.0038910047537600054,0.9004624528456371,"{""HET_S1_02"":0.058186174557621276,""HET_S1_03"":0.06728220661996562,""HET_S2_01"":2.9613631478660833,""HET_S2_03"":0.750019097710428,""HET_S3_01"":0.9103199149969196,""HET_S3_02"":0.23089438448525113,""HET_S4_01"":0.6973580566504443,""HET_S4_02"":0.6826365137168531,""LCDF_01"":0.01653988321292293,""LCDF_04"":0.09752877771230284,""LCDF_05"":0.1597248558613227,""LCDF_06"":0.006785776307000026,""LCDF_07"":0.008495948451647337,""LCDF_08"":0.37660698070999027}",1.553728732842626,1.9501350612173245,"{""HET_S1_01"":0.044257266096160416,""HET_S2_02"":3.7970173034860997,""HET_S3_03"":0.3697415148064799,""HET_S4_03"":0.8099994639565166}",3.364916402634934,False,D3,sha256:fa57a66fa67b927f79e787ff539a450171ef3a38779caf0e0b6cfce2e5a6e942,0.009534542635657443,0.0,False,False,False,536,sha256:b4e8b720f1fa29801585d9392b958925f616bc4c4801624b4153d8909028276f,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0340.pt,D3_seed20700712,340
a-h,0.99916817686197,0.004496678572220603,0.884582761331268,"{""HET_S1_02"":0.05082927975858785,""HET_S1_03"":0.051627754189235264,""HET_S2_01"":2.935182280927032,""HET_S2_03"":0.7418837873228343,""HET_S3_01"":0.8287490459039083,""HET_S3_02"":0.20563621722636183,""HET_S4_01"":0.6885380944322135,""HET_S4_02"":0.6422962103944821,""LCDF_01"":0.006917848030227431,""LCDF_04"":0.08848374048550219,""LCDF_05"":0.14523766693185944,""LCDF_06"":0.00738767510667537,""LCDF_07"":0.005662402353303959,""LCDF_08"":0.37293354970260967}",1.5263286642483367,1.931295566251466,"{""HET_S1_01"":0.04283428553070515,""HET_S2_02"":3.764477887787328,""HET_S3_03"":0.3387398166693136,""HET_S4_03"":0.7948188786361672}",3.3324092563922507,False,D3,sha256:9ac5896fcfa16616e4939292deb5b8a0ff2e1f8b3cda4133df1bd312529ee4b1,0.009305588121853881,0.0,False,False,False,537,sha256:7eca50318592f892e1696573f5caa5e03a79ea859c34fd310c15ff996e14c2ee,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0360.pt,D3_seed20700712,360
a-h,0.9994845524838124,0.005078293449527132,0.86797554648799,"{""HET_S1_02"":0.058028066866156004,""HET_S1_03"":0.05624974243714854,""HET_S2_01"":2.9057056984311673,""HET_S2_03"":0.7346099197910705,""HET_S3_01"":0.7378344983710691,""HET_S3_02"":0.18380888176106228,""HET_S4_01"":0.6797020189318567,""HET_S4_02"":0.5990927444927641,""LCDF_01"":0.004885467434298181,""LCDF_04"":0.07824013154571366,""LCDF_05"":0.12880948131471107,""LCDF_06"":0.007909743723617364,""LCDF_07"":0.011086349700816104,""LCDF_08"":0.3688060700469262}",1.4976732696864103,1.9106172990020773,"{""HET_S1_01"":0.04477923774148956,""HET_S2_02"":3.7282312263623627,""HET_S3_03"":0.30485665608676893,""HET_S4_03"":0.7792194908159369}",3.2967293478416586,False,D3,sha256:94683391b78b710e298d7efdda919384b5d442a40a14c4441fec70b4d00f1c01,0.009164008811721747,0.0,False,False,False,538,sha256:c8d4a81c4004c5d1c53fa0833cdff45682a26d242a479a1653ff31b6e6c4582d,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0380.pt,D3_seed20700712,380
a-h,0.999508979672382,0.005634638489578724,0.8510102302315242,"{""HET_S1_02"":0.08050799288887685,""HET_S1_03"":0.08426880209630283,""HET_S2_01"":2.8724885087464087,""HET_S2_03"":0.7288950382195931,""HET_S3_01"":0.6374166978221711,""HET_S3_02"":0.1713304509948687,""HET_S4_01"":0.671179537067407,""HET_S4_02"":0.5540200049773767,""LCDF_01"":0.017197936134214258,""LCDF_04"":0.06660261678382455,""LCDF_05"":0.11012544368016633,""LCDF_06"":0.008409595171753152,""LCDF_07"":0.020047008859717087,""LCDF_08"":0.36412990554262675}",1.4683999787833506,1.888076552289728,"{""HET_S1_01"":0.051141815091770196,""HET_S2_02"":3.6879986917147716,""HET_S3_03"":0.2686722199033176,""HET_S4_03"":0.7636737995613955}",3.257835770751323,False,D3,sha256:43ed251932cda53207a344a8086f0c6ae602d91776b93f839e63c3a3283a2855,0.009074934648393264,0.0,False,False,False,539,sha256:c7533986e8dd4e9709e5c1986670f0ce54a9ae5aeb95430175502f2ee2e32077,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0400.pt,D3_seed20700712,400
a-h,0.9995024705041525,0.006165586140957573,0.8343223783185368,"{""HET_S1_02"":0.11366977406667401,""HET_S1_03"":0.12633166973741913,""HET_S2_01"":2.8350473280744954,""HET_S2_03"":0.7257622102873921,""HET_S3_01"":0.5291082041633496,""HET_S3_02"":0.17633848379782188,""HET_S4_01"":0.6635016655523658,""HET_S4_02"":0.5093299851396683,""LCDF_01"":0.0315154279175367,""LCDF_04"":0.053361736081911866,""LCDF_05"":0.08883361283298938,""LCDF_06"":0.008881262057797336,""LCDF_07"":0.030795505784050145,""LCDF_08"":0.3588138688719958}",1.4396054466796602,1.863723974370742,"{""HET_S1_01"":0.062086447272896014,""HET_S2_02"":3.6435217224528627,""HET_S3_03"":0.23196600271254994,""HET_S4_03"":0.7489691016602851}",3.215815917605926,False,D3,sha256:1091c68c3453115842fdd335efe43f1be02c24071375809a7f392241c7bcd4a9,0.009030967965713581,0.0,False,False,False,540,sha256:32154da4158e3e000b250d6811274f2eb8399c4f44319a06b773a5a9ecf5dc11,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0420.pt,D3_seed20700712,420
a-h,0.9993809600359854,0.006671835085775023,0.8189252736269964,"{""HET_S1_02"":0.15505451776655557,""HET_S1_03"":0.17821596007549262,""HET_S2_01"":2.7928723075399824,""HET_S2_03"":0.7266280779201307,""HET_S3_01"":0.41973562494045835,""HET_S3_02"":0.20461507672636595,""HET_S4_01"":0.6574345105159737,""HET_S4_02"":0.4694973737635729,""LCDF_01"":0.047864362840075,""LCDF_04"":0.0383210691450429,""LCDF_05"":0.06456500410939557,""LCDF_06"":0.00931264865549191,""LCDF_07"":0.04326235542681961,""LCDF_08"":0.35275173852907205}",1.4130380713424309,1.8377618007886998,"{""HET_S1_01"":0.07736235978300968,""HET_S2_02"":3.5946586766668,""HET_S3_03"":0.19937903539525967,""HET_S4_03"":0.7363190949243746}",3.171018741517139,False,D3,sha256:8df56ce661127198bd2c7235019f39b361fdbc89132fa77bdbbf0b134740fb50,0.009045249426883332,0.0,False,False,False,541,sha256:b7bf702d4cda3678296c0919516624ae0dfce83f1f49e0dc618182263a3bf49d,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0440.pt,D3_seed20700712,440
a-h,0.9741271933464717,0.0071379770131746925,0.8063817960804885,"{""HET_S1_02"":0.2038209365669539,""HET_S1_03"":0.23880358760282844,""HET_S2_01"":2.7457149487239922,""HET_S2_03"":0.7332842345681769,""HET_S3_01"":0.33213236453620437,""HET_S3_02"":0.25540066829115576,""HET_S4_01"":0.654010846707449,""HET_S4_02"":0.4424451426195241,""LCDF_01"":0.06635255879427719,""LCDF_04"":0.02154385491036875,""LCDF_05"":0.037141351623150805,""LCDF_06"":0.009686917332560085,""LCDF_07"":0.057535389273752256,""LCDF_08"":0.3458557515035203}",1.3913945687042188,1.8107705608909246,"{""HET_S1_01"":0.09666037106728373,""HET_S2_02"":3.5417754726155426,""HET_S3_03"":0.18107569766281556,""HET_S4_03"":0.7274991152688376}",3.124445933476457,False,D3,sha256:fb2ea21f5fce591d93f24a94bcacc4b390f665d243f16e72025cffa187914cdf,0.009173514960975378,0.0,False,False,False,542,sha256:9ac34be5d58e2fec5de6643830654ffd1f04703eff281f4624f607b860a351ba,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0460.pt,D3_seed20700712,460
a-h,0.6887292285428088,0.007362925250559318,0.7992213865461902,"{""HET_S1_02"":0.2521612195438774,""HET_S1_03"":0.2987074312703191,""HET_S2_01"":2.7000245892524117,""HET_S2_03"":0.7453922672879341,""HET_S3_01"":0.3136110019907532,""HET_S3_02"":0.3146423231072851,""HET_S4_01"":0.65405105035262,""HET_S4_02"":0.4375160594213012,""LCDF_01"":0.08430983213653101,""LCDF_04"":0.007478359317041887,""LCDF_05"":0.010928102440039276,""LCDF_06"":0.00980075983177449,""LCDF_07"":0.0715814233788925,""LCDF_08"":0.3390509375006991}",1.3790394349646593,1.7867410157753099,"{""HET_S1_01"":0.11649564012992744,""HET_S2_02"":3.492262025114784,""HET_S3_03"":0.1878638457043532,""HET_S4_03"":0.7245796844131253}",3.0829834665348526,False,D3,sha256:400bf4eeb996bb53d3578796b9dde01df37d7ad1e50327bc67b8cd4df3aa603c,0.009611530298233816,0.0,False,False,False,543,sha256:6ff42825c68d3b89bba2cc32717efa2a13ef2625aae13c215daaefacbe197ac0,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0480.pt,D3_seed20700712,480
a-h,0.33366604565122465,0.007340602324191907,0.7971643355795321,"{""HET_S1_02"":0.27685326620796064,""HET_S1_03"":0.3295275892337304,""HET_S2_01"":2.675724809999443,""HET_S2_03"":0.753484826558576,""HET_S3_01"":0.33451225437440396,""HET_S3_02"":0.34575761283329876,""HET_S4_01"":0.6548437637920874,""HET_S4_02"":0.4430036984448762,""LCDF_01"":0.09330304819984135,""LCDF_04"":0.007937384257298926,""LCDF_05"":0.005287757222694806,""LCDF_06"":0.009468404902859577,""LCDF_07"":0.07891089815338616,""LCDF_08"":0.33538407288229544}",1.3754900374503953,1.774676533528891,"{""HET_S1_01"":0.12684424525758273,""HET_S2_02"":3.466379743576286,""HET_S3_03"":0.20140102663111772,""HET_S4_03"":0.7248909103261327}",3.0621664600579104,False,D3,sha256:beb00b79279e017cdc864743414e97d92e096cd420f272b3b15f5fc7e27b22e6,0.010573237237571554,0.0,False,False,False,544,sha256:118688e0039d6ba43bb57f594c507297a6f3e1973614a11459931930b248e506,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0500.pt,D3_seed20700712,500
a-h,0.25742747295368895,0.007307241654501998,0.7964236590952148,"{""HET_S1_02"":0.2825788810143595,""HET_S1_03"":0.33668790170206053,""HET_S2_01"":2.668882996510945,""HET_S2_03"":0.755312545952563,""HET_S3_01"":0.3417975858448279,""HET_S3_02"":0.3513469940328442,""HET_S4_01"":0.6543484502053307,""HET_S4_02"":0.4443444397651438,""LCDF_01"":0.09505719016134752,""LCDF_04"":0.00909290316945702,""LCDF_05"":0.0073274687436083626,""LCDF_06"":0.009236902230742954,""LCDF_07"":0.08078036260506122,""LCDF_08"":0.33430340062806285}",1.3742120159939892,1.7713629586259731,"{""HET_S1_01"":0.12958383522421452,""HET_S2_02"":3.4592229754318913,""HET_S3_03"":0.20695440839873552,""HET_S4_03"":0.7246110912107877}",3.0564489573249314,False,D3,sha256:08a5ecb0efaa7848faf5a75f3bca8131fe60c445ba0a7f14e702a76d6d505834,0.011603143893053709,0.0,False,False,False,545,sha256:694b12cc956b3cee4d5a3889bc2dbaea1a48227592d3d2cc9637991d9cb53587,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0520.pt,D3_seed20700712,520
a-h,0.24424680166274199,0.007318456450434196,0.7960393690110795,"{""HET_S1_02"":0.29310978207914157,""HET_S1_03"":0.34869898313559883,""HET_S2_01"":2.659699147192734,""HET_S2_03"":0.7589056358555851,""HET_S3_01"":0.3552550823369116,""HET_S3_02"":0.3627000386521195,""HET_S4_01"":0.654221947102047,""HET_S4_02"":0.44782445686271444,""LCDF_01"":0.09823779346674104,""LCDF_04"":0.011796678007751284,""LCDF_05"":0.011882711380173473,""LCDF_06"":0.009804791237890003,""LCDF_07"":0.08389995422303137,""LCDF_08"":0.33269037070637175}",1.3735489316604,1.7674853616774975,"{""HET_S1_01"":0.1350375590324206,""HET_S2_02"":3.4505484161484783,""HET_S3_03"":0.21481612011727527,""HET_S4_03"":0.7248120687326407}",3.049758246597138,False,D3,sha256:24a1d880518936b4268e68e226d8bbbcc89628fb9a4716261ddf0341804c2754,0.01187387011056496,0.0,False,False,False,546,sha256:76cfcfa55453c005c0e9619ef0fb71f68142dcd47bb56b0764cd81141e92829e,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0540.pt,D3_seed20700712,540
a-h,0.17494663295731147,0.00736822104298128,0.7955701191251812,"{""HET_S1_02"":0.286903925057078,""HET_S1_03"":0.3413244574413765,""HET_S2_01"":2.66361985244656,""HET_S2_03"":0.7563412403762035,""HET_S3_01"":0.3463226702761526,""HET_S3_02"":0.3526946184145313,""HET_S4_01"":0.6528418052770869,""HET_S4_02"":0.4444109698137762,""LCDF_01"":0.09567565979897763,""LCDF_04"":0.010001645050967815,""LCDF_05"":0.00858241081790764,""LCDF_06"":0.009509540597168971,""LCDF_07"":0.0823218495755127,""LCDF_08"":0.33327931990272897}",1.3727392510032004,1.769189745203232,"{""HET_S1_01"":0.13265643061497026,""HET_S2_02"":3.4544688166186788,""HET_S3_03"":0.21299713059056202,""HET_S4_03"":0.7237465764443639}",3.0526991239733667,False,D3,sha256:6f523d01cb8e2c507ee5b0414a25ce15b393308ed9e3b233c05964379eed4fa2,0.01285741521276126,0.0,False,False,False,547,sha256:b28c3b057f7da291015586b66e412a190661f28c7b2688288cfe823cd154e3df,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0560.pt,D3_seed20700712,560
a-h,0.13492681146071597,0.007424903480886469,0.795243523661602,"{""HET_S1_02"":0.28807586674123975,""HET_S1_03"":0.3423846338086806,""HET_S2_01"":2.6621305323581095,""HET_S2_03"":0.7565194521573946,""HET_S3_01"":0.3472535899263688,""HET_S3_02"":0.35225699136812727,""HET_S4_01"":0.6521154218748555,""HET_S4_02"":0.4441240447461864,""LCDF_01"":0.09564552348442822,""LCDF_04"":0.010209753464833134,""LCDF_05"":0.00875093310501411,""LCDF_06"":0.00968819264323219,""LCDF_07"":0.08278115535291944,""LCDF_08"":0.3329412449925375}",1.3721757175053013,1.7686564226349752,"{""HET_S1_01"":0.1337628116481896,""HET_S2_02"":3.4532881798528874,""HET_S3_03"":0.21516876235333168,""HET_S4_03"":0.7233206938332623}",3.051778887271042,False,D3,sha256:dcad1c16b4b5a5120f060c23f77ac8352e652a341e549e8490b3843f263773f4,0.013337809984385175,0.0,False,False,False,548,sha256:3f12b34953bec6afd60a26891da0445d160413c5e54c3cced66290dcfef06f46,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0580.pt,D3_seed20700712,580
a-h,0.2925521586132759,0.0074636756147798515,0.7949469712289653,"{""HET_S1_02"":0.2914446034829873,""HET_S1_03"":0.3460039959043079,""HET_S2_01"":2.6589642299291305,""HET_S2_03"":0.7575383810710861,""HET_S3_01"":0.35104345690493544,""HET_S3_02"":0.3547319344343346,""HET_S4_01"":0.6515964918301013,""HET_S4_02"":0.44477671565241494,""LCDF_01"":0.09639523649232004,""LCDF_04"":0.011017699779404215,""LCDF_05"":0.009970194006405636,""LCDF_06"":0.009964786750914643,""LCDF_07"":0.08385310831624834,""LCDF_08"":0.33232766400973274}",1.3716640226157186,1.767405460351736,"{""HET_S1_01"":0.1358693178187881,""HET_S2_02"":3.450483920451862,""HET_S3_03"":0.21846602254719122,""HET_S4_03"":0.7230913395246422}",3.049620378565844,False,D3,sha256:c173768ba85360aab7ec02c3cb4420bc7618a3bec54872ba64a658a5520544d6,0.013675829409155578,0.0,False,False,False,549,sha256:bd39a1ce8c69a658a5cd69107e74a5e5d0488a94345bacd79caa90dcc31aa27d,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0600.pt,D3_seed20700712,600
a-h,0.14016765931690894,0.007569110574908767,0.7948338840447646,"{""HET_S1_02"":0.3026376891975766,""HET_S1_03"":0.3587217403173159,""HET_S2_01"":2.6497242324268426,""HET_S2_03"":0.7616323823280342,""HET_S3_01"":0.3663064237807982,""HET_S3_02"":0.3674460486236734,""HET_S4_01"":0.6518048456299994,""HET_S4_02"":0.44915337824512763,""LCDF_01"":0.09989295297108358,""LCDF_04"":0.014076890426563321,""LCDF_05"":0.015079768724991267,""LCDF_06"":0.01059723000186013,""LCDF_07"":0.08711824156859516,""LCDF_08"":0.3307083839153658}",1.3714688930943784,1.7636131570818212,"{""HET_S1_01"":0.14157419880069316,""HET_S2_02"":3.4418726998652502,""HET_S3_03"":0.22623249120512712,""HET_S4_03"":0.723611356605045}",3.043076840258945,False,D3,sha256:703c40d10e77c150ee86657e6de382e4cd5ee875acaf8d5af1dfebc61b2612c6,0.013596176208070401,0.0,False,False,False,550,sha256:c87c5b54e9e006bb8550c1cb83b02494498f8e28976ce42d6c15e4e70375ff17,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0620.pt,D3_seed20700712,620
a-h,0.11613448191451231,0.007746372134804393,0.7945085047757796,"{""HET_S1_02"":0.29876491666161076,""HET_S1_03"":0.3539459572730188,""HET_S2_01"":2.6524258029491223,""HET_S2_03"":0.7599222534784736,""HET_S3_01"":0.3599054213053034,""HET_S3_02"":0.3609252177939513,""HET_S4_01"":0.6508445039085035,""HET_S4_02"":0.44667037249349745,""LCDF_01"":0.09819766402290872,""LCDF_04"":0.012859979093293972,""LCDF_05"":0.012837189722140721,""LCDF_06"":0.010531251401782642,""LCDF_07"":0.08612792042381433,""LCDF_08"":0.3310833972950569}",1.370907458114279,1.7648371631804927,"{""HET_S1_01"":0.1402486942752025,""HET_S2_02"":3.44467694399906,""HET_S3_03"":0.22498534067698533,""HET_S4_03"":0.7228509541307493}",3.0451888366433257,False,D3,sha256:b9f440c694a29fb727392007c816313a653650c6e43da2018207f194d5e39bbe,0.014122568967005759,0.0,False,False,False,551,sha256:8608a37012e74bc8443fd842f91b951f12732b70b29bca9ae925bcf51de7ffd5,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0640.pt,D3_seed20700712,640
a-h,0.2283750927993445,0.007963068982060935,0.7943360936318954,"{""HET_S1_02"":0.3022391305475875,""HET_S1_03"":0.35772944959268665,""HET_S2_01"":2.6493413195080247,""HET_S2_03"":0.7611017818654505,""HET_S3_01"":0.36434616741956044,""HET_S3_02"":0.36394471193677563,""HET_S4_01"":0.6505285793430877,""HET_S4_02"":0.44768664353392706,""LCDF_01"":0.09906968056378844,""LCDF_04"":0.013760271768108593,""LCDF_05"":0.014230975279070631,""LCDF_06"":0.010786289372628093,""LCDF_07"":0.0872073652235171,""LCDF_08"":0.33050057786017184}",1.3706099663673788,1.7636339005424864,"{""HET_S1_01"":0.1423146135123058,""HET_S2_02"":3.4419384660698458,""HET_S3_03"":0.2280645020569843,""HET_S4_03"":0.7227799596294282}",3.0431126326573428,False,D3,sha256:0409d72937d7a3e59c33e66dd0d092525e93223f0397909f46c2461568109f49,0.014312266872059465,0.0,False,False,False,552,sha256:e52634375f3dba95747b60d6511a1673203cac760da6610e157880feed1d6247,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D3_seed20700712_update0660.pt,D3_seed20700712,660
