panel,campaign,arm,seed,clipped_gradient_norm,graph_balanced_loss,learning_rate,parameters_finite,unclipped_gradient_norm,update,update_seconds
v0.2-K1,v0.2,K1,20261213,1.0,0.7973343468568126,0.00039143515957685806,True,5.061815190299247,595,0.03087120794225484
v0.2-K1,v0.2,K1,20261213,1.0,0.7966116048370285,0.0003898425109544906,True,4.446851868744726,596,0.03014275000896305
v0.2-K1,v0.2,K1,20261213,1.0,0.797450635043637,0.0003882511216759735,True,7.751442557244838,597,0.03123874997254461
v0.2-K1,v0.2,K1,20261213,1.0,0.7966121881823331,0.00038666100914448487,True,7.142355348067626,598,0.030972625012509525
v0.2-K1,v0.2,K1,20261213,1.0,0.7952311681195949,0.0003850721907492408,True,5.047914258484012,599,0.031206374987959862
v0.2-K1,v0.2,K1,20261213,1.0,0.7945109319380427,0.00038348468386530446,True,4.4333768873053305,600,0.029997625038959086
v0.2-K1,v0.2,K1,20261213,1.0,0.795328438788301,0.00038189850585339697,True,7.758542582201903,601,0.0320049999281764
v0.2-K1,v0.2,K1,20261213,1.0,0.7944937336840815,0.0003803136740597068,True,7.149364910105281,602,0.03203925001434982
v0.2-K1,v0.2,K1,20261213,1.0,0.793119611491532,0.0003787302058157005,True,5.033471018806863,603,0.033557333052158356
v0.2-K1,v0.2,K1,20261213,1.0,0.7924020180414051,0.0003771481184379334,True,4.419530409837617,604,0.031018082983791828
v0.2-K1,v0.2,K1,20261213,1.0,0.7931971162638866,0.00037556742922785925,True,7.762639901444583,605,0.030226167058572173
v0.2-K1,v0.2,K1,20261213,1.0,0.7923664083973824,0.0003739881554716422,True,7.153518460425844,606,0.030654832953587174
v0.2-K1,v0.2,K1,20261213,1.0,0.791000443957901,0.0003724103144399669,True,5.0184775187076625,607,0.03100700001232326
v0.2-K1,v0.2,K1,20261213,1.0,0.790285637062572,0.0003708339233878502,True,4.405308024799374,608,0.030288000009022653
v0.2-K1,v0.2,K1,20261213,1.0,0.7910574782522498,0.0003692589995544519,True,7.763623293266026,609,0.030573833035305142
v0.2-K1,v0.2,K1,20261213,1.0,0.7902310293394627,0.0003676855601628871,True,7.15471318476915,610,0.03164079098496586
v0.2-K1,v0.2,K1,20261213,1.0,0.7888744612303932,0.00036611362242003635,True,5.0029170885043515,611,0.030580874998122454
v0.2-K1,v0.2,K1,20261213,1.0,0.7881625912144888,0.0003645432035163593,True,4.390696735247983,612,0.02998049999587238
v0.2-K1,v0.2,K1,20261213,1.0,0.7889103722601769,0.0003629743206257055,True,7.7613923854871825,613,0.030111750005744398
v0.2-K1,v0.2,K1,20261213,1.0,0.7880884484791782,0.0003614069909051268,True,7.152856894112099,614,0.030319125042296946
v0.2-K1,v0.2,K1,20261213,1.0,0.7867424845672975,0.00035984123149469,True,4.986765426199319,615,0.031147166970185935
v0.2-K1,v0.2,K1,20261213,1.0,0.7860337076878122,0.000358277059517289,True,4.375676049503977,616,0.030742667033337057
v0.2-K1,v0.2,K1,20261213,1.0,0.7867566776930328,0.0003567144920784581,True,7.7558572581253475,617,0.030512041063047945
v0.2-K1,v0.2,K1,20261213,1.0,0.7859395479197422,0.0003551535462661843,True,7.147867552807478,618,0.029865666991099715
v0.2-K1,v0.2,K1,20261213,1.0,0.7846053573492745,0.000353594239150721,True,4.969991841595071,619,0.030596125056035817
v0.2-K1,v0.2,K1,20261213,1.0,0.7838998351022367,0.0003520365877844011,True,4.360219220501805,620,0.030156292021274567
v0.2-K1,v0.2,K1,20261213,1.0,0.7845973008128406,0.00035048060920145016,True,7.746937908585302,621,0.03194633300881833
v0.2-K1,v0.2,K1,20261213,1.0,0.7837852348951012,0.0003489263204178009,True,7.139672677914851,622,0.031879625050351024
v0.2-K1,v0.2,K1,20261213,1.0,0.7824639414728132,0.00034737373843090626,True,4.952560615712922,623,0.03325524996034801
v0.2-K1,v0.2,K1,20261213,1.0,0.7817618397924156,0.0003458228802195544,True,4.344294589139275,624,0.031609542085789144
v0.2-K1,v0.2,K1,20261213,1.0,0.7824331695914186,0.0003442737627436817,True,7.734563614694977,625,0.030988374957814813
v0.2-K1,v0.2,K1,20261213,1.0,0.7816264366846644,0.00034272640294418915,True,7.128208645951542,626,0.03166991600301117
v0.2-K1,v0.2,K1,20261213,1.0,0.7803191136219606,0.0003411808177427555,True,4.934432427345199,627,0.03018975001759827
v0.2-K1,v0.2,K1,20261213,1.0,0.7796206019949014,0.0003396370240416529,True,4.327866983302551,628,0.029624707996845245
v0.2-K1,v0.2,K1,20261213,1.0,0.7802652285587307,0.0003380950387235619,True,7.718672233630527,629,0.029400458908639848
v0.2-K1,v0.2,K1,20261213,1.0,0.7794640955458897,0.0003365548786513867,True,7.113419946926646,630,0.030802583089098334
v0.2-K1,v0.2,K1,20261213,1.0,0.7781717614834481,0.0003350165606680716,True,4.915565795296261,631,0.03070208290591836
v0.2-K1,v0.2,K1,20261213,1.0,0.7774770119989605,0.0003334801015964149,True,4.310899121203126,632,0.030271584051661193
v0.2-K1,v0.2,K1,20261213,1.0,0.778094433743479,0.00033194551823888734,True,7.699209477727341,633,0.03057129110675305
v0.2-K1,v0.2,K1,20261213,1.0,0.7772991637581705,0.0003304128273774467,True,7.095258427499778,634,0.03085600002668798
v0.2-K1,v0.2,K1,20261213,1.0,0.7760227799647486,0.0003288820457733543,True,4.895918484641253,635,0.030444292002357543
v0.2-K1,v0.2,K1,20261213,1.0,0.7753319663228941,0.00032735319016699305,True,4.2933529679552525,636,0.029783332953229547
v0.2-K1,v0.2,K1,20261213,1.0,0.775921747795642,0.00032582627727768224,True,7.676128209301326,637,0.030743959010578692
v0.2-K1,v0.2,K1,20261213,1.0,0.7751325988614707,0.0003243013238034973,True,7.073682565664591,638,0.03161000006366521
v0.2-K1,v0.2,K1,20261213,1.0,0.7738730674699287,0.00032277834642108444,True,4.875448826135188,639,0.03138049994595349
v0.2-K1,v0.2,K1,20261213,1.0,0.7731863639730555,0.0003212573617854807,True,4.275190995671535,640,0.030393625027500093
v0.2-K1,v0.2,K1,20261213,1.0,0.773748135363173,0.0003197383865299305,True,7.649387795296782,641,0.03199066699016839
v0.2-K1,v0.2,K1,20261213,1.0,0.7729653591589909,0.00031822143726570345,True,7.048656817649414,642,0.030729458085261285
v0.2-K1,v0.2,K1,20261213,1.0,0.7717235222844729,0.00031670653058191406,True,4.85411690219792,643,0.0353733750525862
v0.2-K1,v0.2,K1,20261213,1.0,0.7710411028294132,0.00031519368304533873,True,4.2563773022647045,644,0.031077375053428113
v0.2-K1,v0.2,K1,20261213,1.0,0.7715745587818348,0.0003136829112002363,True,7.61895355915968,645,0.03142420807853341
v0.2-K1,v0.2,K1,20261213,1.0,0.7707983995383615,0.000312174231568165,True,7.020151073359906,646,0.031232125009410083
v0.2-K1,v0.2,K1,20261213,1.0,0.769575039107478,0.0003106676606478038,True,4.831885559421379,647,0.03091487498022616
v0.2-K1,v0.2,K1,20261213,1.0,0.7688970762005023,0.00030916321491477125,True,4.236878551117186,648,0.03102416591718793
v0.2-K1,v0.2,K1,20261213,1.0,0.7694019741215532,0.0003076609108214442,True,7.584796361185646,649,0.030424207914620638
v0.2-K1,v0.2,K1,20261213,1.0,0.7686326676473066,0.00030616076479678025,True,6.988140249922489,650,0.0301058329641819
v0.2-K1,v0.2,K1,20261213,1.0,0.7674285057656463,0.0003046627932461354,True,4.808721216337863,651,0.030225583002902567
v0.2-K1,v0.2,K1,20261213,1.0,0.7667551695756392,0.00030316701255108687,True,4.216664702814158,652,0.03074499999638647
v0.2-K1,v0.2,K1,20261213,1.0,0.7672313276095422,0.0003016734390692525,True,7.546892330883516,653,0.030553832999430597
v0.2-K1,v0.2,K1,20261213,1.0,0.7664691004424365,0.00030018208913411255,True,6.952604045154658,654,0.0298432499403134
v0.2-K1,v0.2,K1,20261213,1.0,0.7652848001302588,0.0002986929790548314,True,4.784594444912354,655,0.02936533303000033
v0.2-K1,v0.2,K1,20261213,1.0,0.7646162575961158,0.00029720612511607776,True,4.195709519960886,656,0.02941895800177008
v0.2-K1,v0.2,K1,20261213,1.0,0.7650635524391224,0.0002957215435778483,True,7.50522276682869,657,0.03041145799215883
v0.2-K1,v0.2,K1,20261213,1.0,0.7643086211172007,0.0002942392506752891,True,6.913526864035978,658,0.031021583010442555
v0.2-K1,v0.2,K1,20261213,1.0,0.7631447872550664,0.0002927592626185176,True,4.7594803139472575,659,0.03012016706634313
v0.2-K1,v0.2,K1,20261213,1.0,0.7624812012558174,0.0002912815955924461,True,4.17399083600943,660,0.031487541971728206
v0.2-K1,v0.2,K1,20261213,1.0,0.7628995659572779,0.0002898062657566044,True,7.459774210426275,661,0.03477408306207508
v0.2-K1,v0.2,K1,20261213,1.0,0.7621521363956776,0.00028833328924496337,True,6.870897922518162,662,0.031381792039610445
v0.2-K1,v0.2,K1,20261213,1.0,0.7610093167392994,0.000286862682165758,True,4.733358494045856,663,0.0317270839586854
v0.2-K1,v0.2,K1,20261213,1.0,0.7603508453368539,0.00028539446060131204,True,4.151490589820303,664,0.03017608297523111
v0.2-K1,v0.2,K1,20261213,1.0,0.7607402672063788,0.00028392864060786083,True,7.410538690691962,665,0.031120624975301325
v0.2-K1,v0.2,K1,20261213,1.0,0.7600005341700874,0.00028246523821537736,True,6.8247115232371165,666,0.03247933310922235
v0.2-K1,v0.2,K1,20261213,1.0,0.7588792203162722,0.00028100426942739517,True,4.7062131330135255,667,0.030682208016514778
v0.2-K1,v0.2,K1,20261213,1.0,0.7582260160759235,0.00027954575022083535,True,4.1281946380666374,668,0.03039504191838205
v0.2-K1,v0.2,K1,20261213,1.0,0.7585865347928257,0.00027808969654583043,True,7.357514128118572,669,0.030546208028681576
v0.2-K1,v0.2,K1,20261213,1.0,0.7578546814504152,0.00027663612432554956,True,6.774967488716411,670,0.030786082963459194
v0.2-K1,v0.2,K1,20261213,1.0,0.7567553096637322,0.0002751850494560262,True,4.678032521856516,671,0.02963049989193678
v0.2-K1,v0.2,K1,20261213,1.0,0.7561075190535437,0.000273736487805982,True,4.104092366698021,672,0.03051429206971079
v0.2-K1,v0.2,K1,20261213,1.0,0.7564392250412391,0.00027229045521665583,True,7.300704876535736,673,0.03166054200846702
v0.2-K1,v0.2,K1,20261213,1.0,0.7557154225880797,0.00027084696750162785,True,6.721671728929647,674,0.03106820792891085
v0.2-K1,v0.2,K1,20261213,1.0,0.7546383744258772,0.0002694060404466486,True,4.648808579008077,675,0.030898625031113625
v0.2-K1,v0.2,K1,20261213,1.0,0.7539961372959533,0.00026796768980946555,True,4.079176132053488,676,0.03071616601664573
v0.2-K1,v0.2,K1,20261213,1.0,0.7542991703932947,0.0002665319313196509,True,7.240122374678885,677,0.031390834017656744
v0.2-K1,v0.2,K1,20261213,1.0,0.75358357773083,0.0002650987806784295,True,6.664836912956612,678,0.03057391697075218
v0.2-K1,v0.2,K1,20261213,1.0,0.7525291804360541,0.0002636682535585068,True,4.618536188637425,679,0.030144958989694715
v0.2-K1,v0.2,K1,20261213,1.0,0.7518926295745331,0.0002622403656038987,True,4.053440567764534,680,0.03109524992760271
v0.2-K1,v0.2,K1,20261213,1.0,0.7521671780084542,0.00026081513242975836,True,7.175785873140961,681,0.03257620905060321
v0.2-K1,v0.2,K1,20261213,1.0,0.7514599414693247,0.00025939256962220807,True,6.604483209119469,682,0.03180958307348192
v0.2-K1,v0.2,K1,20261213,1.0,0.750428468127444,0.0002579726927381669,True,4.58721243323241,683,0.031839082948863506
v0.2-K1,v0.2,K1,20261213,1.0,0.7497977288908846,0.0002565555173051804,True,4.026881798914421,684,0.03101904201321304
v0.2-K1,v0.2,K1,20261213,1.0,0.7500440285263434,0.0002551410588212525,True,7.107723198016719,685,0.030341292032971978
v0.2-K1,v0.2,K1,20261213,1.0,0.7493452816370845,0.00025372933275467403,True,6.540639054064573,686,0.030843584099784493
v0.2-K1,v0.2,K1,20261213,1.0,0.7483369511216855,0.00025232035454385586,True,4.554835764067051,687,0.03088479209691286
v0.2-K1,v0.2,K1,20261213,1.0,0.7477121411342427,0.0002509141395971573,True,3.999496607339507,688,0.03024958400055766
v0.2-K1,v0.2,K1,20261213,1.0,0.7479304749555549,0.00024951070329272,True,7.03597151092532,689,0.031122207990847528
v0.2-K1,v0.2,K1,20261213,1.0,0.7472403382306713,0.00024811006097829864,True,6.473341909628972,690,0.03129358298610896
v0.2-K1,v0.2,K1,20261213,1.0,0.7462553149854725,0.00024671222797109264,True,4.521405154184114,691,0.030586250009946525
v0.2-K1,v0.2,K1,20261213,1.0,0.7456365439017385,0.00024531721955758055,True,3.9712815923220637,692,0.030020166072063148
v0.2-K1,v0.2,K1,20261213,1.0,0.7458272416604906,0.00024392505099335036,True,6.960578023948691,693,0.030625250074081123
v0.2-K1,v0.2,K1,20261213,1.0,0.7451458224257221,0.00024253573750293477,True,6.402638966826167,694,0.030451665981672704
v0.2-K1,v0.2,K1,20261213,1.0,0.7441842161476371,0.0002411492942796432,True,4.486919277439395,695,0.030228833900764585
v0.2-K1,v0.2,K1,20261213,1.0,0.7435715854734729,0.00023976573648539653,True,3.9422323694137833,696,0.031210500048473477
v0.2-K1,v0.2,K1,20261213,1.0,0.7437350234275969,0.0002383850792505618,True,6.881600630680587,697,0.030324666993692517
v0.2-K1,v0.2,K1,20261213,1.0,0.7430624156722974,0.00023700733767378467,True,6.328587758104371,698,0.030319083016365767
v0.2-K1,v0.2,K1,20261213,1.0,0.7421242809745194,0.0002356325268218267,True,4.451375753425582,699,0.03027579199988395
v0.2-K1,v0.2,K1,20261213,1.0,0.7415178839425172,0.00023426066172939879,True,3.9123428464876637,700,0.03029445791617036
v0.2-K1,v0.2,K1,20261213,1.0,0.7416544845996667,0.0002328917573989979,True,6.799108417974337,701,0.033441790961660445
v0.2-K1,v0.2,K1,20261213,1.0,0.7409907688599353,0.00023152582880074248,True,6.251256644111716,702,0.03208379202987999
v0.2-K1,v0.2,K1,20261213,1.0,0.74007610500271,0.00023016289087220886,True,4.41477049418068,703,0.032323291990906
v0.2-K1,v0.2,K1,20261213,1.0,0.7394760264957613,0.00022880295851826808,True,3.8816046106808453,704,0.03020400006789714
v0.2-K1,v0.2,K1,20261213,1.0,0.7395862582786502,0.00022744604661092206,True,6.713182028357433,705,0.030513792065903544
v0.2-K1,v0.2,K1,20261213,1.0,0.738931501557429,0.00022609216998914226,True,6.17072514602575,706,0.030691749998368323
v0.2-K1,v0.2,K1,20261213,1.0,0.7380402523349682,0.00022474134345870642,True,4.377097180835307,707,0.030606625019572675
v0.2-K1,v0.2,K1,20261213,1.0,0.7374465688545714,0.00022339358179203735,True,3.85000645299992,708,0.029628625023178756
v0.2-K1,v0.2,K1,20261213,1.0,0.7375309456037793,0.0002220488997280402,True,6.623913850006661,709,0.03096641693264246
v0.2-K1,v0.2,K1,20261213,1.0,0.7368852013336366,0.00022070731197194293,True,6.087084102379241,710,0.03145608294289559
v0.2-K1,v0.2,K1,20261213,1.0,0.7360172552011907,0.0002193688331951342,True,4.338346891991725,711,0.03240129095502198
v0.2-K1,v0.2,K1,20261213,1.0,0.7354300348794844,0.00021803347803500347,True,3.817534050185812,712,0.03103708301205188
v0.2-K1,v0.2,K1,20261213,1.0,0.7354891151222046,0.00021670126109478105,True,6.5314080189613115,713,0.031135041965171695
v0.2-K1,v0.2,K1,20261213,1.0,0.7348524231790996,0.00021537219694337754,True,6.00043563693996,714,0.0304622920230031
v0.2-K1,v0.2,K1,20261213,1.0,0.7340076136996343,0.00021404630011522585,True,4.298507896656736,715,0.030053541995584965
v0.2-K1,v0.2,K1,20261213,1.0,0.7334269163505309,0.00021272358511012114,True,3.784169814736709,716,0.03203979192767292
v0.2-K1,v0.2,K1,20261213,1.0,0.7334613022719368,0.00021140406639306284,True,6.435780226190206,717,0.03101391706150025
v0.2-K1,v0.2,K1,20261213,1.0,0.7328336890488324,0.00021008775839409643,True,5.910892932111372,718,0.031043416005559266
v0.2-K1,v0.2,K1,20261213,1.0,0.7320117957219525,0.00020877467550815495,True,4.257565616881241,719,0.030119791044853628
v0.2-K1,v0.2,K1,20261213,1.0,0.7314376729332361,0.0002074648320949026,True,3.7498929155873206,720,0.029526875005103648
v0.2-K1,v0.2,K1,20261213,1.0,0.7314480090048986,0.0002061582424785771,True,6.337157330617505,721,0.031343040987849236
v0.2-K1,v0.2,K1,20261213,1.0,0.7308294875523936,0.00020485492094783335,True,5.8185798113661935,722,0.03153945889789611
v0.2-K1,v0.2,K1,20261213,1.0,0.7300302370767054,0.00020355488175558646,True,4.215502756703894,723,0.033260874915868044
v0.2-K1,v0.2,K1,20261213,1.0,0.7294627323395237,0.00020225813911885692,True,3.7146794647725305,724,0.03204604203347117
v0.2-K1,v0.2,K1,20261213,1.0,0.7294497035745189,0.00020096470721861444,True,6.235676787134092,725,0.03074495797045529
v0.2-K1,v0.2,K1,20261213,1.0,0.7288402738174575,0.00019967460019962305,True,5.723630140833522,726,0.030168917030096054
v0.2-K1,v0.2,K1,20261213,1.0,0.7280633418182345,0.0001983878321702866,True,4.172299587434307,727,0.03106604202184826
v0.2-K1,v0.2,K1,20261213,1.0,0.7275024906965635,0.00019710441720249372,True,3.6785028578445296,728,0.03033204097300768
v0.2-K1,v0.2,K1,20261213,1.0,0.7274668205177557,0.00019582436933146508,True,6.1314859052924975,729,0.03036175004672259
v0.2-K1,v0.2,K1,20261213,1.0,0.7268664695529065,0.00019454770255559917,True,5.626187067770595,730,0.030991583014838398
v0.2-K1,v0.2,K1,20261213,1.0,0.7261114827878531,0.00019327443083631924,True,4.127934372378628,731,0.030289584072306752
v0.2-K1,v0.2,K1,20261213,1.0,0.7255573131264083,0.00019200456809792093,True,3.641334250026573,732,0.03058808296918869
v0.2-K1,v0.2,K1,20261213,1.0,0.7254997608527403,0.00019073812822741954,True,6.0247409604784545,733,0.03058029105886817
v0.2-K1,v0.2,K1,20261213,1.0,0.7249084633324775,0.00018947512507439858,True,5.526402118426714,734,0.031056332984007895
v0.2-K1,v0.2,K1,20261213,1.0,0.7241750023720112,0.00018821557245085827,True,4.082383910226604,735,0.03046158398501575
v0.2-K1,v0.2,K1,20261213,1.0,0.7236275345444274,0.00018695948413106447,True,3.6031431460841135,736,0.030327374930493534
v0.2-K1,v0.2,K1,20261213,1.0,0.723548892513897,0.0001857068738513974,True,5.915606183312459,737,0.031138624995946884
v0.2-K1,v0.2,K1,20261213,1.0,0.7229666111165085,0.0001844577553102027,True,5.424434182201321,738,0.030451915925368667
v0.2-K1,v0.2,K1,20261213,1.0,0.7222542134774452,0.00018321214216764043,True,4.035624172479459,739,0.030460250098258257
v0.2-K1,v0.2,K1,20261213,1.0,0.7217134606726554,0.00018197004804553648,True,3.5638980784172367,740,0.03128537500742823
v0.2-K1,v0.2,K1,20261213,1.0,0.7216145510362998,0.0001807314865272333,True,5.804252656277311,741,0.032909790985286236
v0.2-K1,v0.2,K1,20261213,1.0,0.7210412370246806,0.00017949647115744088,True,5.320448410664269,742,0.03254004195332527
v0.2-K1,v0.2,K1,20261213,1.0,0.7203494007179728,0.0001782650154420896,True,3.987631008785076,743,0.0317314580315724
v0.2-K1,v0.2,K1,20261213,1.0,0.7198153692665161,0.0001770371328481819,True,3.523567347454144,744,0.03121679206378758
v0.2-K1,v0.2,K1,20261213,1.0,0.719697040495708,0.00017581283680364506,True,5.69085714710082,745,0.03045358299277723
v0.2-K1,v0.2,K1,20261213,1.0,0.719132634360371,0.0001745921406971846,True,5.21461506174781,746,0.03099354193545878
v0.2-K1,v0.2,K1,20261213,1.0,0.7184608218061901,0.00017337505787813737,True,3.938380894336086,747,0.031430458067916334
v0.2-K1,v0.2,K1,20261213,1.0,0.7179335115429583,0.00017216160165632615,True,3.482119797673381,748,0.03042224992532283
v0.2-K1,v0.2,K1,20261213,1.0,0.7177966347064574,0.00017095178530191374,True,5.575600908845963,749,0.03096099989488721
v0.2-K1,v0.2,K1,20261213,1.0,0.7172410668871769,0.00016974562204525822,True,5.107108317481536,750,0.03027579199988395
v0.2-K1,v0.2,K1,20261213,1.0,0.7165887091351366,0.00016854312507676733,True,3.8878516939969425,751,0.030711540952324867
v0.2-K1,v0.2,K1,20261213,1.0,0.7160681137997027,0.00016734430754675547,True,3.439525604918468,752,0.03052916598971933
v0.2-K1,v0.2,K1,20261213,1.0,0.7159135786651661,0.00016614918256529907,True,5.458668473929631,753,0.03082958294544369
v0.2-K1,v0.2,K1,20261213,1.0,0.7153667703462954,0.00016495776320209337,True,4.998105102998064,754,0.030402708100154996
v0.2-K1,v0.2,K1,20261213,1.0,0.714733271534256,0.00016377006248630992,True,3.8360234207479897,755,0.03082524996716529
v0.2-K1,v0.2,K1,20261213,1.0,0.7142193792039807,0.0001625860934064531,True,3.395757052655646,756,0.030208582989871502
v0.2-K1,v0.2,K1,20261213,1.0,0.7140480902281562,0.00016140586891021937,True,5.340246467738452,757,0.030693374923430383
v0.2-K1,v0.2,K1,20261213,1.0,0.713509954195913,0.0001602294019043543,True,4.887783930214668,758,0.030612582922913134
v0.2-K1,v0.2,K1,20261213,1.0,0.7128946961792034,0.00015905670525451297,True,3.782878968674144,759,0.03070662496611476
v0.2-K1,v0.2,K1,20261213,1.0,0.7123874897328525,0.00015788779178511816,True,3.3507892782119546,760,0.03046666702721268
v0.2-K1,v0.2,K1,20261213,1.0,0.712200362000743,0.00015672267427921992,True,5.220522463201996,761,0.0315247499383986
v0.2-K1,v0.2,K1,20261213,1.0,0.7116708035549542,0.00015556136547835694,True,4.776323787212604,762,0.03133054205682129
v0.2-K1,v0.2,K1,20261213,1.0,0.7110731506305069,0.00015440387808241578,True,3.7284048044564897,763,0.033461624989286065
v0.2-K1,v0.2,K1,20261213,1.0,0.710572608239978,0.00015325022474949382,True,3.304600973638784,764,0.030307125067338347
v0.2-K1,v0.2,K1,20261213,1.0,0.7103705634131245,0.0001521004180957585,True,5.099683894261916,765,0.0298324580071494
v0.2-K1,v0.2,K1,20261213,1.0,0.7098494813208849,0.00015095447069531147,True,4.66390309001654,766,0.03031487495172769
v0.2-K1,v0.2,K1,20261213,1.0,0.7092687849793088,0.00014981239508004968,True,3.6725916048121907,767,0.03161483409348875
v0.2-K1,v0.2,K1,20261213,1.0,0.7087748806241496,0.0001486742037395291,True,3.2571750293855937,768,0.03201174992136657
v0.2-K1,v0.2,K1,20261213,1.0,0.7085588429542362,0.00014753990912082829,True,4.9779170421760695,769,0.030380917014554143
v0.2-K1,v0.2,K1,20261213,1.0,0.7080461304332113,0.00014640952362841096,True,4.550698709314083,770,0.03007870796136558
v0.2-K1,v0.2,K1,20261213,1.0,0.7074817340715848,0.00014528305962399217,True,3.6154348308715334,771,0.029782041907310486
v0.2-K1,v0.2,K1,20261213,1.0,0.7069944380722052,0.0001441605294264014,True,3.2084991122857995,772,0.030706999939866364
v0.2-K1,v0.2,K1,20261213,1.0,0.7067653305308308,0.0001430419453114492,True,4.855406105015738,773,0.030811208998784423
v0.2-K1,v0.2,K1,20261213,1.0,0.7062608762530004,0.00014192731951179232,True,4.436885081698226,774,0.029494291986338794
v0.2-K1,v0.2,K1,20261213,1.0,0.7057121197853374,0.00014081666421679985,True,3.55693523338797,775,0.030539624975062907
v0.2-K1,v0.2,K1,20261213,1.0,0.7052313993515057,0.00013970999157242027,True,3.15856617257839,776,0.030927291954867542
v0.2-K1,v0.2,K1,20261213,1.0,0.7049901399215247,0.0001386073136810482,True,4.732332357287411,777,0.0302657081047073
v0.2-K1,v0.2,K1,20261213,1.0,0.7044938290240867,0.00013750864260139232,True,4.322633411675717,778,0.030821208958514035
v0.2-K1,v0.2,K1,20261213,1.0,0.7039600533356376,0.00013641399034834364,True,3.4970992854655347,779,0.032054917071945965
v0.2-K1,v0.2,K1,20261213,1.0,0.7034858731237665,0.00013532336889284397,True,3.1073748768290996,780,0.030316040967591107
v0.2-K1,v0.2,K1,20261213,1.0,0.7032333712924622,0.00013423679016175453,True,4.608873404142974,781,0.03206337499432266
v0.2-K1,v0.2,K1,20261213,1.0,0.7027450863859913,0.00013315426603772627,True,4.208110967733385,782,0.03309220797382295
v0.2-K1,v0.2,K1,20261213,1.0,0.7022256375825646,0.00013207580835906976,True,3.435939540844222,783,0.03271329205017537
v0.2-K1,v0.2,K1,20261213,1.0,0.7017579602595639,0.00013100142891962527,True,3.0549299652703983,784,0.03065966593567282
v0.2-K1,v0.2,K1,20261213,1.0,0.7014951137444891,0.00012993113946863446,True,4.485202532463438,785,0.0304246669402346
v0.2-K1,v0.2,K1,20261213,1.0,0.7010147359077414,0.00012886495171061084,True,4.093480474885443,786,0.030582958017475903
v0.2-K1,v0.2,K1,20261213,1.0,0.7005089693186617,0.00012780287730521317,True,3.3734749176402943,787,0.0309376249788329
v0.2-K1,v0.2,K1,20261213,1.0,0.7000477561261874,0.000126744927867117,True,3.0012425335649673,788,0.03075929102487862
v0.2-K1,v0.2,K1,20261213,1.0,0.6997754478611257,0.00012569111496588784,True,4.361488159353508,789,0.030424790922552347
v0.2-K1,v0.2,K1,20261213,1.0,0.6993028576151114,0.0001246414501258549,True,3.9788996034974096,790,0.031197624979540706
v0.2-K1,v0.2,K1,20261213,1.0,0.6988101415157035,0.00012359594482598438,True,3.3097309080669017,791,0.030627458007074893
v0.2-K1,v0.2,K1,20261213,1.0,0.6983553528316686,0.00012255461049975495,True,2.94633023974057,792,0.03058212506584823
v0.2-K1,v0.2,K1,20261213,1.0,0.6980744482334822,0.00012151745853503193,True,4.237893377851242,793,0.030436665983870625
v0.2-K1,v0.2,K1,20261213,1.0,0.6976095264842886,0.00012048450027394317,True,3.8645205540211855,794,0.03053374995943159
v0.2-K1,v0.2,K1,20261213,1.0,0.6971292455109162,0.0001194557470127544,True,3.244739714976551,795,0.030039582983590662
v0.2-K1,v0.2,K1,20261213,1.0,0.6966808414036272,0.00011843121000174671,True,2.890217437199045,796,0.031066207913681865
v0.2-K1,v0.2,K1,20261213,1.0,0.6963921859331021,0.0001174109004450926,True,4.114575598151998,797,0.030827334034256637
v0.2-K1,v0.2,K1,20261213,1.0,0.6959348148795618,0.00011639482950073398,True,3.750489735936485,798,0.03172487497795373
v0.2-K1,v0.2,K1,20261213,1.0,0.6954663731164066,0.00011538300828026001,True,3.1785403168054875,799,0.03289604093879461
v0.2-K1,v0.2,K1,20261213,1.0,0.6950243138895398,0.00011437544784878524,True,2.832935235731645,800,0.03021929191891104
v0.2-K1,v0.2,K1,20261213,1.0,0.6947287309160073,0.00011337215922482913,True,3.9916862826775,801,0.032467624987475574
v0.2-K1,v0.2,K1,20261213,1.0,0.6942787949133785,0.00011237315338019546,True,3.6369475386454106,802,0.03330700006335974
v0.2-K1,v0.2,K1,20261213,1.0,0.6938216186384507,0.00011137844123985203,True,3.1111784631563535,803,0.03224695799872279
v0.2-K1,v0.2,K1,20261213,1.0,0.6933858653602258,0.00011038803368181161,True,2.7745214925726907,804,0.030692834057845175
v0.2-K1,v0.2,K1,20261213,1.0,0.693084154335084,0.00010940194153701227,True,3.869370770859799,805,0.031201250036247075
v0.2-K1,v0.2,K1,20261213,1.0,0.6926415407105935,0.00010842017558919985,True,3.5240281904478206,806,0.031071834033355117
v0.2-K1,v0.2,K1,20261213,1.0,0.6921950807910364,0.00010744274657480955,True,3.0427066035925745,807,0.03066749998833984
v0.2-K1,v0.2,K1,20261213,1.0,0.6917655958086381,0.00010646966518284846,True,2.7150207371642363,808,0.030247374903410673
v0.2-K1,v0.2,K1,20261213,1.0,0.6914585307440496,0.00010550094205477859,True,3.7477681896248067,809,0.02989841694943607
v0.2-K1,v0.2,K1,20261213,1.0,0.6910231305611033,0.00010453658778440107,True,3.411859700792694,810,0.030350791988894343
v0.2-K1,v0.2,K1,20261213,1.0,0.6905868644976223,0.00010357661291773959,True,2.973183754403423,811,0.030460499925538898
